Date,Price,Open,High,Low,Vol.,
"Jan 02, 2014",856.90,815.90,886.20,810.50,12.81K,
"Jan 01, 2014",815.90,805.90,829.90,771.00,10.76K,
"Dec 31, 2013",805.90,804.80,813.90,777.00,9.17K,
"Dec 30, 2013",804.80,785.00,818.80,781.00,10.48K,
"Dec 29, 2013",785.00,762.00,804.00,735.00,7.04K,
"Dec 28, 2013",762.00,803.00,806.00,715.60,13.34K,
"Dec 27, 2013",803.00,802.00,836.80,767.90,13.89K,
"Dec 26, 2013",802.00,707.30,829.60,707.20,23.53K,
"Dec 25, 2013",707.30,702.80,710.00,673.90,5.34K,
"Dec 24, 2013",702.80,713.20,729.90,666.00,10.95K,
"Dec 23, 2013",713.20,639.50,724.90,631.00,15.07K,
"Dec 22, 2013",639.50,640.50,699.90,615.00,11.63K,
"Dec 21, 2013",640.50,650.00,690.00,610.00,14.73K,
"Dec 20, 2013",650.00,732.00,774.40,621.30,34.77K,
"Dec 19, 2013",732.00,541.00,746.00,522.40,45.76K,
"Dec 18, 2013",541.00,715.00,717.00,454.90,110.50K,
"Dec 17, 2013",715.00,759.90,780.00,678.90,31.71K,
"Dec 16, 2013",759.90,919.90,924.90,714.00,41.33K,
"Dec 15, 2013",919.90,908.90,927.90,838.00,15.17K,
"Dec 14, 2013",908.90,936.80,947.90,875.10,11.59K,
"Dec 13, 2013",936.80,900.00,989.90,882.10,17.37K,
"Dec 12, 2013",900.00,919.90,941.00,839.50,9.91K,
"Dec 11, 2013",919.90,1033.70,1056.80,856.10,24.36K,
"Dec 10, 2013",1033.70,919.00,1067.70,912.00,22.10K,
"Dec 09, 2013",919.00,804.00,980.00,787.70,27.63K,
"Dec 08, 2013",804.00,697.00,829.00,653.00,31.21K,
"Dec 07, 2013",697.00,845.00,896.00,576.00,97.66K,
"Dec 06, 2013",845.00,1106.30,1118.90,800.10,53.52K,
"Dec 05, 2013",1106.30,1237.60,1239.90,870.00,58.44K,
"Dec 04, 2013",1237.60,1154.90,1239.70,1131.30,16.30K,
"Dec 03, 2013",1154.90,1096.60,1185.60,1064.90,19.34K,
"Dec 02, 2013",1096.60,1004.40,1117.70,975.00,37.05K,
"Dec 01, 2013",1004.40,1205.70,1216.80,840.30,79.92K,
"Nov 30, 2013",1205.70,1206.90,1232.90,1150.20,15.10K,
"Nov 29, 2013",1206.90,1101.40,1241.90,1050.00,38.71K,
"Nov 28, 2013",1101.40,1079.90,1224.50,1032.10,37.40K,
"Nov 27, 2013",1079.90,970.00,1094.80,914.30,37.86K,
"Nov 26, 2013",970.00,830.00,975.00,825.10,31.61K,
"Nov 25, 2013",830.00,795.00,850.00,759.00,26.38K,
"Nov 24, 2013",795.00,832.50,855.00,745.20,25.95K,
"Nov 23, 2013",832.50,802.00,890.00,799.50,21.31K,
"Nov 22, 2013",802.00,764.90,822.00,682.30,30.15K,
"Nov 21, 2013",764.90,638.00,784.30,595.20,38.73K,
"Nov 20, 2013",638.00,645.70,650.00,453.30,91.59K,
"Nov 19, 2013",645.70,785.40,900.90,502.60,99.10K,
"Nov 18, 2013",785.40,528.30,787.90,522.00,72.07K,
"Nov 17, 2013",528.30,462.00,536.80,457.00,26.72K,
"Nov 16, 2013",462.00,433.90,476.90,428.00,19.14K,
"Nov 15, 2013",433.90,433.40,457.90,413.00,28.13K,
"Nov 14, 2013",433.40,434.90,447.50,402.50,31.41K,
"Nov 13, 2013",434.90,380.00,445.00,372.20,36.02K,
"Nov 12, 2013",380.00,363.00,391.80,359.00,22.03K,
"Nov 11, 2013",363.00,336.30,376.00,321.40,18.00K,
"Nov 10, 2013",336.30,367.80,372.50,290.00,74.25K,
"Nov 09, 2013",367.80,355.00,395.00,340.00,49.91K,
"Nov 08, 2013",355.00,309.60,358.00,308.00,44.63K,
"Nov 07, 2013",309.60,264.10,324.20,263.60,86.13K,
"Nov 06, 2013",264.10,251.30,272.50,251.40,38.82K,
"Nov 05, 2013",251.30,238.20,258.90,229.00,45.10K,
"Nov 04, 2013",238.20,224.00,239.00,221.90,18.06K,
"Nov 03, 2013",224.00,211.70,226.90,212.10,12.27K,
"Nov 02, 2013",211.70,213.40,214.90,211.00,4.88K,
"Nov 01, 2013",213.40,211.20,214.90,209.70,5.88K,
"Oct 31, 2013",211.20,208.00,215.00,205.40,5.29K,
"Oct 30, 2013",208.00,216.00,216.50,204.00,13.47K,
"Oct 29, 2013",216.00,206.90,216.50,204.20,10.02K,
"Oct 28, 2013",206.90,206.90,209.80,200.40,11.07K,
"Oct 27, 2013",206.90,188.60,207.80,188.90,13.16K,
"Oct 26, 2013",188.60,197.90,198.40,187.00,12.09K,
"Oct 25, 2013",197.90,207.00,209.00,176.60,36.75K,
"Oct 24, 2013",207.00,228.00,233.40,175.30,96.75K,
"Oct 23, 2013",228.00,203.00,228.00,200.70,39.90K,
"Oct 22, 2013",203.00,192.80,205.50,192.80,33.87K,
"Oct 21, 2013",192.80,186.10,197.40,183.20,24.10K,
"Oct 20, 2013",186.10,183.10,186.10,177.20,11.42K,
"Oct 19, 2013",183.10,168.30,195.80,167.10,55.28K,
"Oct 18, 2013",168.30,157.60,168.30,156.50,25.89K,
"Oct 17, 2013",157.60,152.80,159.90,150.80,15.88K,
"Oct 16, 2013",152.80,158.10,163.00,144.20,42.78K,
"Oct 15, 2013",158.10,151.40,158.10,150.60,15.73K,
"Oct 14, 2013",151.40,147.50,153.70,146.00,29.99K,
"Oct 13, 2013",147.50,142.90,147.60,141.50,16.17K,
"Oct 12, 2013",142.90,140.10,143.10,139.40,11.02K,
"Oct 11, 2013",140.10,140.40,141.90,138.90,7.25K,
"Oct 10, 2013",140.40,139.50,141.70,138.50,11.08K,
"Oct 09, 2013",139.50,136.50,142.10,135.80,17.49K,
"Oct 08, 2013",136.50,135.80,137.80,135.60,5.23K,
"Oct 07, 2013",135.80,137.80,139.00,135.10,7.36K,
"Oct 06, 2013",137.80,136.70,138.00,134.10,4.89K,
"Oct 05, 2013",136.70,136.80,138.00,135.30,5.00K,
"Oct 04, 2013",136.80,131.00,139.80,128.50,18.51K,
"Oct 03, 2013",131.00,123.00,132.00,120.10,35.27K,
"Oct 02, 2013",123.00,140.30,141.90,109.70,111.32K,
"Oct 01, 2013",140.30,141.90,144.40,139.40,9.57K,
"Sep 30, 2013",141.90,143.90,145.80,138.10,14.63K,
"Sep 29, 2013",143.90,142.50,145.80,141.40,18.10K,
"Sep 28, 2013",142.50,138.90,143.00,138.00,13.66K,
"Sep 27, 2013",138.90,137.10,142.70,134.80,27.14K,
"Sep 26, 2013",137.10,135.00,139.00,134.70,6.54K,
"Sep 25, 2013",135.00,134.80,138.00,134.70,9.52K,
"Sep 24, 2013",134.80,133.40,136.60,132.50,8.58K,
"Sep 23, 2013",133.40,134.00,135.00,132.00,6.00K,
"Sep 22, 2013",134.00,134.40,135.00,131.00,5.89K,
"Sep 21, 2013",134.40,133.80,136.00,132.00,5.09K,
"Sep 20, 2013",133.80,135.10,137.30,131.00,11.05K,
"Sep 19, 2013",135.10,140.40,141.20,131.10,21.02K,
"Sep 18, 2013",140.40,139.10,142.00,139.00,9.49K,
"Sep 17, 2013",139.10,139.40,141.40,138.00,9.64K,
"Sep 16, 2013",139.40,138.30,142.20,137.90,10.61K,
"Sep 15, 2013",138.30,136.70,141.00,135.00,6.44K,
"Sep 14, 2013",136.70,140.70,142.00,136.50,8.90K,
"Sep 13, 2013",140.70,139.40,145.60,137.80,20.12K,
"Sep 12, 2013",139.40,142.10,145.50,137.50,20.53K,
"Sep 11, 2013",142.10,132.60,145.90,127.50,41.56K,
"Sep 10, 2013",132.60,133.10,136.00,131.40,8.88K,
"Sep 09, 2013",133.10,126.30,137.50,124.00,29.69K,
"Sep 08, 2013",126.30,129.00,129.90,124.10,7.35K,
"Sep 07, 2013",129.00,121.90,131.00,121.30,14.19K,
"Sep 06, 2013",121.90,130.20,134.00,121.90,19.17K,
"Sep 05, 2013",130.20,132.50,138.00,127.20,27.03K,
"Sep 04, 2013",132.50,144.00,145.80,130.10,28.75K,
"Sep 03, 2013",144.00,144.00,148.90,142.20,17.00K,
"Sep 02, 2013",144.00,146.00,148.50,142.10,10.65K,
"Sep 01, 2013",146.00,141.00,147.30,141.00,14.10K,
"Aug 31, 2013",141.00,138.00,148.70,135.90,31.15K,
"Aug 30, 2013",138.00,129.30,142.80,128.60,46.07K,
"Aug 29, 2013",129.30,128.80,131.20,128.20,8.22K,
"Aug 28, 2013",128.80,131.30,131.70,128.00,12.56K,
"Aug 27, 2013",131.30,120.10,133.00,120.00,53.85K,
"Aug 26, 2013",120.10,122.10,123.00,119.90,11.44K,
"Aug 25, 2013",122.10,119.60,123.00,119.10,7.44K,
"Aug 24, 2013",119.60,118.50,121.40,118.00,8.96K,
"Aug 23, 2013",118.50,122.00,122.00,118.40,19.47K,
"Aug 22, 2013",122.00,123.30,124.50,120.50,13.96K,
"Aug 21, 2013",123.30,121.20,125.00,119.70,30.64K,
"Aug 20, 2013",121.20,118.50,123.00,116.80,24.29K,
"Aug 19, 2013",118.50,113.40,123.80,111.80,53.07K,
"Aug 18, 2013",113.40,112.80,114.70,112.00,9.62K,
"Aug 17, 2013",112.80,109.00,114.00,108.20,12.78K,
"Aug 16, 2013",109.00,110.00,112.30,108.20,13.54K,
"Aug 15, 2013",110.00,112.60,113.30,108.80,15.86K,
"Aug 14, 2013",112.60,109.60,115.00,108.00,50.57K,
"Aug 13, 2013",109.60,106.80,109.60,104.50,18.75K,
"Aug 12, 2013",106.80,105.00,108.10,103.50,20.08K,
"Aug 11, 2013",105.00,103.00,105.20,102.70,8.17K,
"Aug 10, 2013",103.00,102.80,103.90,102.40,4.00K,
"Aug 09, 2013",102.80,103.10,105.80,101.90,12.04K,
"Aug 08, 2013",103.10,106.00,106.70,101.00,24.02K,
"Aug 07, 2013",106.00,106.60,107.00,105.20,7.72K,
"Aug 06, 2013",106.60,106.70,107.50,105.10,13.41K,
"Aug 05, 2013",106.70,105.10,107.80,105.00,15.44K,
"Aug 04, 2013",105.10,104.90,106.00,103.50,6.38K,
"Aug 03, 2013",104.90,104.50,105.90,102.00,8.90K,
"Aug 02, 2013",104.50,104.00,108.00,101.20,27.50K,
"Aug 01, 2013",104.00,106.20,108.00,103.00,15.02K,
"Jul 31, 2013",106.20,108.00,111.70,103.60,45.50K,
"Jul 30, 2013",108.00,101.50,108.00,100.50,27.85K,
"Jul 29, 2013",101.50,98.80,102.80,98.40,24.74K,
"Jul 28, 2013",98.80,94.40,100.60,94.00,42.23K,
"Jul 27, 2013",94.40,96.00,97.00,93.00,15.12K,
"Jul 26, 2013",96.00,96.90,97.50,96.00,11.15K,
"Jul 25, 2013",96.90,95.10,97.50,93.60,22.51K,
"Jul 24, 2013",95.10,95.60,96.00,92.30,14.60K,
"Jul 23, 2013",95.60,91.60,97.10,91.60,24.61K,
"Jul 22, 2013",91.60,92.00,92.00,89.80,9.10K,
"Jul 21, 2013",92.00,89.80,92.00,88.00,8.77K,
"Jul 20, 2013",89.80,92.00,93.10,89.30,9.43K,
"Jul 19, 2013",92.00,90.10,95.20,87.60,27.68K,
"Jul 18, 2013",90.10,98.50,98.80,86.20,59.50K,
"Jul 17, 2013",98.50,97.10,100.00,96.20,17.27K,
"Jul 16, 2013",97.10,98.90,100.70,96.00,16.53K,
"Jul 15, 2013",98.90,94.40,101.90,93.10,34.51K,
"Jul 14, 2013",94.40,98.30,99.00,92.90,12.34K,
"Jul 13, 2013",98.30,94.00,98.30,87.80,34.46K,
"Jul 12, 2013",94.00,89.00,104.20,88.00,101.55K,
"Jul 11, 2013",89.00,88.00,90.70,85.00,35.57K,
"Jul 10, 2013",88.00,76.70,89.80,75.50,60.07K,
"Jul 09, 2013",76.70,76.00,78.30,72.50,32.52K,
"Jul 08, 2013",76.00,76.50,80.00,72.50,58.99K,
"Jul 07, 2013",76.50,69.70,77.00,66.60,42.95K,
"Jul 06, 2013",69.70,68.50,75.00,66.80,41.04K,
"Jul 05, 2013",68.50,80.00,80.60,65.40,91.06K,
"Jul 04, 2013",80.00,78.90,84.30,72.00,63.55K,
"Jul 03, 2013",78.90,90.40,91.20,76.00,73.62K,
"Jul 02, 2013",90.40,88.10,92.60,87.50,27.77K,
"Jul 01, 2013",88.10,97.50,98.20,86.00,53.17K,
"Jun 30, 2013",97.50,95.00,98.10,93.80,8.58K,
"Jun 29, 2013",95.00,94.70,100.40,93.00,25.54K,
"Jun 28, 2013",94.70,101.70,101.80,92.30,47.77K,
"Jun 27, 2013",101.70,104.00,104.00,100.10,14.73K,
"Jun 26, 2013",104.00,103.30,105.50,101.80,13.23K,
"Jun 25, 2013",103.30,102.10,110.00,100.00,93.71K,
"Jun 24, 2013",102.10,107.90,108.30,100.80,28.90K,
"Jun 23, 2013",107.90,108.20,109.00,106.20,11.05K,
"Jun 22, 2013",108.20,109.50,110.00,107.50,7.28K,
"Jun 21, 2013",109.50,111.30,115.00,107.60,38.08K,
"Jun 20, 2013",111.30,108.30,114.50,107.10,43.09K,
"Jun 19, 2013",108.30,107.30,111.00,104.70,17.57K,
"Jun 18, 2013",107.30,101.90,113.30,101.00,60.61K,
"Jun 17, 2013",101.90,99.90,102.40,98.90,15.19K,
"Jun 16, 2013",99.90,99.80,101.80,98.90,8.66K,
"Jun 15, 2013",99.80,100.00,103.70,97.50,22.53K,
"Jun 14, 2013",100.00,103.90,104.70,97.10,36.05K,
"Jun 13, 2013",103.90,108.80,110.30,100.30,30.44K,
"Jun 12, 2013",108.80,109.00,112.30,106.00,17.70K,
"Jun 11, 2013",109.00,106.30,109.60,103.20,16.13K,
"Jun 10, 2013",106.30,100.40,110.60,95.00,64.32K,
"Jun 09, 2013",100.40,107.90,109.00,88.00,149.43K,
"Jun 08, 2013",107.90,111.00,113.20,107.00,17.22K,
"Jun 07, 2013",111.00,119.00,119.10,106.20,65.77K,
"Jun 06, 2013",119.00,121.90,123.30,117.00,22.10K,
"Jun 05, 2013",121.90,121.40,123.50,119.50,16.64K,
"Jun 04, 2013",121.40,120.70,124.00,118.80,21.95K,
"Jun 03, 2013",120.70,122.50,122.80,115.10,28.90K,
"Jun 02, 2013",122.50,129.30,130.10,115.00,101.14K,
"Jun 01, 2013",129.30,128.80,129.80,127.10,6.36K,
"May 31, 2013",128.80,128.80,130.00,126.30,16.58K,
"May 30, 2013",128.80,132.30,132.40,126.50,24.70K,
"May 29, 2013",132.30,129.00,132.70,127.60,19.25K,
"May 28, 2013",129.00,129.80,130.60,125.40,22.80K,
"May 27, 2013",129.80,133.50,135.50,124.00,46.83K,
"May 26, 2013",133.50,132.00,136.00,130.60,23.36K,
"May 25, 2013",132.00,133.10,133.50,128.20,16.84K,
"May 24, 2013",133.10,126.30,134.00,125.40,48.77K,
"May 23, 2013",126.30,123.80,126.90,123.00,22.12K,
"May 22, 2013",123.80,122.90,124.50,122.00,18.31K,
"May 21, 2013",122.90,122.00,123.10,121.10,13.39K,
"May 20, 2013",122.00,122.50,123.70,120.10,17.32K,
"May 19, 2013",122.50,123.20,124.50,119.50,20.57K,
"May 18, 2013",123.20,123.50,125.30,122.30,22.65K,
"May 17, 2013",123.50,118.20,125.60,116.60,79.12K,
"May 16, 2013",118.20,114.20,119.00,112.10,45.23K,
"May 15, 2013",114.20,111.40,116.40,103.00,117.97K,
"May 14, 2013",111.40,118.00,119.80,109.40,87.78K,
"May 13, 2013",118.00,114.80,118.90,114.50,26.18K,
"May 12, 2013",114.80,115.60,117.50,112.40,20.60K,
"May 11, 2013",115.60,117.70,118.70,113.00,28.04K,
"May 10, 2013",117.70,112.80,122.50,111.50,77.48K,
"May 09, 2013",112.80,113.20,113.70,108.80,26.95K,
"May 08, 2013",113.20,109.60,116.80,109.50,61.72K,
"May 07, 2013",109.60,112.30,114.00,97.50,139.67K,
"May 06, 2013",112.30,116.00,124.90,106.00,150.07K,
"May 05, 2013",116.00,112.90,118.80,107.00,84.21K,
"May 04, 2013",112.90,98.10,116.30,92.00,132.62K,
"May 03, 2013",98.10,106.30,109.00,79.00,246.48K,
"May 02, 2013",106.30,116.40,126.90,91.10,234.17K,
"May 01, 2013",116.40,139.20,140.10,104.00,180.01K,
"Apr 30, 2013",139.20,144.00,146.90,134.00,65.23K,
"Apr 29, 2013",144.00,134.40,149.10,133.00,70.21K,
"Apr 28, 2013",134.40,128.00,136.70,127.50,27.52K,
"Apr 27, 2013",128.00,136.90,139.90,122.70,59.88K,
"Apr 26, 2013",136.90,141.70,145.00,121.40,129.01K,
"Apr 25, 2013",141.70,154.20,162.00,120.10,187.65K,
"Apr 24, 2013",154.20,143.50,166.40,141.00,225.90K,
