Date,Symbol,Open,High,Low,Close,Volume,Market Cap
18-09-2013,BTC,131.71,133.2,130.54,131.47,0,1542870016
19-09-2013,BTC,131.37,131.77,128.45,129.65,0,1539430016
20-09-2013,BTC,129.7,135.62,126.68,127.04,0,1520470016
21-09-2013,BTC,126.95,128.61,126.24,127.43,0,1488870016
22-09-2013,BTC,127.87,133.94,126.59,129.12,0,1500259968
23-09-2013,BTC,128.98,132.73,125.66,125.95,0,1513939968
24-09-2013,BTC,126.05,127.46,125.39,127.25,0,1480210048
25-09-2013,BTC,127.38,129.69,127.33,128.22,0,1496509952
26-09-2013,BTC,128.21,134.93,127.32,128.38,0,1506919936
27-09-2013,BTC,128.94,134.74,128.49,133.78,0,1516019968
28-09-2013,BTC,133.77,135.63,132.56,134.78,0,1573400064
29-09-2013,BTC,134.9,140.61,134.71,137.34,0,1587289984
30-09-2013,BTC,137.15,138.35,130.27,133,0,1614349952
01-10-2013,BTC,132.68,134.63,131.55,132.18,0,1562269952
02-10-2013,BTC,132.05,133.59,102.25,114.13,0,1555469952
03-10-2013,BTC,114.45,123.63,111.82,123.63,0,1348700032
04-10-2013,BTC,123.41,130.09,123.41,129.01,0,1454899968
05-10-2013,BTC,128.63,130.44,128.03,128.55,0,1517020032
06-10-2013,BTC,128.36,129.66,126.15,129,0,1514540032
07-10-2013,BTC,129.43,130.27,126.36,126.94,0,1527760000
08-10-2013,BTC,126.74,127.47,124.71,126,0,1496499968
09-10-2013,BTC,125.85,131.75,125.58,130.69,0,1486509952
10-10-2013,BTC,130.67,131.5,129.26,130.59,0,1544019968
11-10-2013,BTC,130.75,131.81,129.64,130.9,0,1545600000
12-10-2013,BTC,130.9,135.66,130.56,135.19,0,1547970048
13-10-2013,BTC,135.19,138.66,134.55,138.13,0,1599430016
14-10-2013,BTC,139.27,144.12,138.9,140.52,0,1648470016
15-10-2013,BTC,140.77,145.39,139.13,145.24,0,1667100032
16-10-2013,BTC,145.65,152.23,142.43,142.55,0,1725840000
17-10-2013,BTC,142.41,147.42,142.41,146.25,0,1688199936
18-10-2013,BTC,146.37,155.96,145.57,155.96,0,1735750016
19-10-2013,BTC,155.91,177.48,155.7,172.42,0,1849629952
20-10-2013,BTC,171.66,174.91,168.95,174.61,0,2037440000
21-10-2013,BTC,174.8,184.82,174.8,182.21,0,2075580032
22-10-2013,BTC,182.65,196.27,182.65,193.76,0,2169750016
23-10-2013,BTC,193.36,213.62,192.38,213.62,0,2298160128
24-10-2013,BTC,214.3,217.42,168.52,198.23,0,2548229888
25-10-2013,BTC,197.69,198.87,168.5,186.69,0,2351780096
26-10-2013,BTC,187.45,188.41,175.75,177.32,0,2231069952
27-10-2013,BTC,176.6,196.44,176.6,196.44,0,2102729984
28-10-2013,BTC,196.21,198.62,192.06,198.55,0,2337100032
29-10-2013,BTC,198.55,204.79,198.55,204.39,0,2365839872
30-10-2013,BTC,204.39,209.16,199.97,199.97,0,2436239872
31-10-2013,BTC,199.83,205.18,198.85,204,0,2382870016
01-11-2013,BTC,203.9,206.65,202.13,206.18,0,2432470016
02-11-2013,BTC,205.81,207.76,201.65,206.22,0,2456329984
03-11-2013,BTC,205.99,215.05,203.99,215.05,0,2459520000
04-11-2013,BTC,214.66,231.01,213.94,229.1,0,2564069888
05-11-2013,BTC,229.21,250.66,226.22,245.24,0,2738980096
06-11-2013,BTC,244.78,263,244.78,262.5,0,2926099968
07-11-2013,BTC,261.68,304.17,261.55,296.41,0,3129189888
08-11-2013,BTC,297.85,338.66,296.93,338.11,0,3562789888
09-11-2013,BTC,338.58,370.82,319.71,339.11,0,4051120128
10-11-2013,BTC,348.82,350.7,277.24,326.62,0,4174929920
11-11-2013,BTC,325.41,351.27,311.78,342.44,0,3896130048
12-11-2013,BTC,343.06,362.81,342.8,360.33,0,4109060096
13-11-2013,BTC,360.97,414.05,359.8,407.37,0,4325400064
14-11-2013,BTC,406.41,425.9,395.19,420.2,0,4871600128
15-11-2013,BTC,419.41,437.89,396.11,417.95,0,5029340160
16-11-2013,BTC,417.28,450.26,415.57,440.22,0,5005530112
17-11-2013,BTC,440.96,500.58,440.24,492.11,0,5291729920
18-11-2013,BTC,496.58,703.78,494.94,703.56,0,5961500160
19-11-2013,BTC,712.76,806.11,456.39,584.61,0,8559549952
20-11-2013,BTC,577.98,599.65,448.45,590.83,0,6943300096
21-11-2013,BTC,594.32,733.4,577.29,722.43,0,7142029824
22-11-2013,BTC,724.07,780.85,668.13,771.44,0,8703970304
23-11-2013,BTC,771.7,844.97,771.7,797.82,0,9279850496
24-11-2013,BTC,795.63,807.36,722.87,774.25,0,9570990080
25-11-2013,BTC,773.02,810.68,754.43,799.11,0,9302269952
26-11-2013,BTC,805.73,928.54,800.8,928.1,0,9699359744
27-11-2013,BTC,923.85,1001.96,891.68,1001.96,0,11124899840
28-11-2013,BTC,1003.38,1077.56,962.17,1031.95,0,12087000064
29-11-2013,BTC,1042.01,1146.97,1000.64,1131.97,0,12557100032
30-11-2013,BTC,1129.37,1156.14,1106.61,1129.43,0,13614699520
01-12-2013,BTC,1128.92,1133.08,801.82,955.85,0,13614300160
02-12-2013,BTC,951.42,1055.42,938.41,1043.33,0,11478299648
03-12-2013,BTC,1046.4,1096,1011.21,1078.28,0,12628299776
04-12-2013,BTC,1077.58,1156.12,1070.16,1151.17,0,13009999872
05-12-2013,BTC,1152.73,1154.36,897.11,1045.11,0,13922299904
06-12-2013,BTC,1042.38,1042.38,829.45,829.45,0,12593899520
07-12-2013,BTC,835.32,854.64,640.22,698.23,0,10096600064
08-12-2013,BTC,697.31,802.51,670.88,795.87,0,8431860224
09-12-2013,BTC,793.8,921.93,780.9,893.19,0,9602480128
10-12-2013,BTC,892.32,997.23,892.32,988.51,0,10798199808
11-12-2013,BTC,989.07,1001.58,834.23,878.48,0,11973699584
12-12-2013,BTC,882.78,901.94,844.95,873.26,0,10690599936
13-12-2013,BTC,874.98,941.79,860.05,892.58,0,10599700480
14-12-2013,BTC,899.85,904.65,858.36,872.6,0,10904899584
15-12-2013,BTC,875.29,886.16,825,876.12,0,10611600384
16-12-2013,BTC,880.33,882.25,668.25,705.97,0,10676599808
17-12-2013,BTC,706.37,754.83,630.88,682.12,0,8570390016
18-12-2013,BTC,678.2,679.32,420.51,522.7,0,8232039936
19-12-2013,BTC,519.06,707.23,502.89,691.96,0,6302969856
20-12-2013,BTC,694.22,729.16,595.33,625.32,0,8433869824
21-12-2013,BTC,619.9,654.27,579.17,605.66,0,7533740032
22-12-2013,BTC,601.78,666.74,585.64,617.18,0,7315939840
23-12-2013,BTC,613.06,680.91,611.04,673.41,0,7455669760
24-12-2013,BTC,672.36,684.39,645.71,665.58,0,8179729920
25-12-2013,BTC,666.31,682.7,649.48,682.21,0,8108930048
26-12-2013,BTC,683.94,777.75,683.94,761.98,0,8326269952
27-12-2013,BTC,763.28,777.51,713.6,735.07,46862700,9295569920
28-12-2013,BTC,737.98,747.06,705.35,727.83,32505800,8990850048
29-12-2013,BTC,728.05,748.61,714.44,745.05,19011300,8872599552
30-12-2013,BTC,741.35,766.6,740.24,756.13,20707700,9036999680
31-12-2013,BTC,760.32,760.58,738.17,754.01,20897300,9268240384
01-01-2014,BTC,754.97,775.35,754.97,771.4,22489400,9203030016
02-01-2014,BTC,773.44,820.31,767.21,802.39,38489500,9428179968
03-01-2014,BTC,802.85,834.15,789.12,818.72,37810100,9786680320
04-01-2014,BTC,823.27,859.51,801.67,859.51,38005000,10035600384
05-01-2014,BTC,858.55,952.4,854.52,933.53,72898496,10465699840
06-01-2014,BTC,936.05,1017.12,905.71,953.29,85565696,11410400256
07-01-2014,BTC,946.49,965.74,802,802,81311696,11571399680
08-01-2014,BTC,795.99,870.68,776.18,842.72,74175600,9734800384
09-01-2014,BTC,841.47,864.36,804.14,846.86,59998600,10295100416
10-01-2014,BTC,846.69,871.19,822.6,868.48,31876800,10363299840
11-01-2014,BTC,867.32,921.48,861.72,913.95,44754200,10619899904
12-01-2014,BTC,919.6,928.52,851.17,863.22,39623500,11264799744
13-01-2014,BTC,860.19,861.29,806.05,841.2,45580900,10541500416
14-01-2014,BTC,843.17,855.69,825.66,833.27,20829800,10336499712
15-01-2014,BTC,833.12,872.81,830.86,860.9,28107200,10216699904
16-01-2014,BTC,860.29,866.16,835.63,835.63,19149300,10553799680
17-01-2014,BTC,834.49,842.91,797.63,814.64,39031700,10241200128
18-01-2014,BTC,816.07,841.49,816.07,840,18052700,10018199552
19-01-2014,BTC,839.66,870.96,825.53,870.96,24365700,10311499776
20-01-2014,BTC,871.39,886.39,853.87,870.2,27652700,10704799744
21-01-2014,BTC,869.65,881.2,855.93,863.91,18997300,10687699968
22-01-2014,BTC,867.21,870.15,837.36,845.59,18453700,10661399552
23-01-2014,BTC,845.46,851.57,819.32,822.04,15607100,10398000128
24-01-2014,BTC,822.43,822.43,783.58,797.07,34912000,10118400000
25-01-2014,BTC,796.24,861.45,792.96,853.61,24303900,9799919616
26-01-2014,BTC,853.68,897.02,844.86,885.28,32224300,10510399488
27-01-2014,BTC,884.6,893,757.11,771.39,49233600,10894399488
28-01-2014,BTC,774.02,832.5,766.98,812.51,44875500,9535949824
29-01-2014,BTC,809.96,836.87,809.85,826,17984400,9981849600
30-01-2014,BTC,826.02,830.5,799.06,819.03,29918200,10182899712
31-01-2014,BTC,818.43,831.87,812.6,829.92,17107900,10092900352
01-02-2014,BTC,828.61,853.52,827.11,832.58,19668700,10222300160
02-02-2014,BTC,832.9,844.72,820.67,825.37,11300900,10279199744
03-02-2014,BTC,824.08,826.48,807.22,823.83,13940100,10174100480
04-02-2014,BTC,823.77,840.17,820.94,827.96,16609700,10174000128
05-02-2014,BTC,829.96,837.32,811.91,811.91,22395100,10254100480
06-02-2014,BTC,815.59,819.81,770.59,781.55,50108700,10079899648
07-02-2014,BTC,783.2,783.2,654.35,712.4,113643000,9683189760
08-02-2014,BTC,699.57,721.82,661.87,673.92,38742600,8651929600
09-02-2014,BTC,671.46,712.27,655.25,682.9,39311400,8307339776
10-02-2014,BTC,681.32,703.71,550.5,681.03,112758000,8431680000
11-02-2014,BTC,683.5,712.46,636.66,672.17,72745200,8461320192
12-02-2014,BTC,672.38,672.9,643.04,651.72,25367600,8326419968
13-02-2014,BTC,651.08,657.99,601.91,605.24,38588100,8065549824
14-02-2014,BTC,601.17,691.72,541.04,661.99,102506000,7449939968
15-02-2014,BTC,660.9,661.84,632.84,650.92,26709200,8193290240
16-02-2014,BTC,651.3,665.1,584.17,616.63,40061700,8077340160
17-02-2014,BTC,614.23,656.95,607.31,626.27,31948400,7620579840
18-02-2014,BTC,627.16,645.76,612.54,626.6,20015100,7783430144
19-02-2014,BTC,625.97,631.77,618.7,623.03,13897800,7771210240
20-02-2014,BTC,623.09,627.73,556.14,556.14,46905000,7738579968
21-02-2014,BTC,556.88,582.96,530.47,574.16,47308100,6918730240
22-02-2014,BTC,574.24,614.48,558.58,605.42,31254000,7136600064
23-02-2014,BTC,606.47,639.91,599.7,605.82,31434400,7539890176
24-02-2014,BTC,606.04,607.61,538.7,546.32,57893900,7537079808
25-02-2014,BTC,540.24,541.38,420.41,538.71,126314000,6721330176
26-02-2014,BTC,537.04,603.8,532.58,582.69,64642700,6683679744
27-02-2014,BTC,581.65,594.05,566.62,578.77,25540800,7241560064
28-02-2014,BTC,579.7,584.14,545.17,549.26,28076100,7219990016
01-03-2014,BTC,549.92,573.38,539.29,565.61,18668100,6851590144
02-03-2014,BTC,567.23,570.48,553.27,559.79,7950760,7069289984
03-03-2014,BTC,562.56,702.91,560.52,667.76,96056896,7013060096
04-03-2014,BTC,668.24,696.22,655.68,666.78,55344600,8332950016
05-03-2014,BTC,666.24,674.28,646.28,665.51,22461900,8310510080
06-03-2014,BTC,664.52,669.77,649.79,663.86,16068100,8291650048
07-03-2014,BTC,664.31,665.34,616.35,629.15,34150800,8291899904
08-03-2014,BTC,629.66,635.14,604.46,617.45,18654200,7862009856
09-03-2014,BTC,616.31,643.95,612.35,636.96,15396500,7697909760
10-03-2014,BTC,636.33,644.76,615.02,627.79,20639800,7950819840
11-03-2014,BTC,627.95,638.42,618.84,634.11,11732500,7848450048
12-03-2014,BTC,631.91,648.03,629.51,632.1,18621200,7900599808
13-03-2014,BTC,633.62,644.2,630.85,638.14,11634900,7924859904
14-03-2014,BTC,638.14,639.53,627.21,628.8,11913800,7983980032
15-03-2014,BTC,629.37,639.14,627.3,636.12,4342080,7876360192
16-03-2014,BTC,636.5,637.52,628.11,631.11,5277290,7968200192
17-03-2014,BTC,630.92,632.68,616.85,622.37,14648200,7901040128
18-03-2014,BTC,621.84,622.39,603.8,614.83,24011500,7789810176
19-03-2014,BTC,613.9,622,609.1,609.89,14228900,7692449792
20-03-2014,BTC,609.74,609.74,587.49,588.77,20572900,7642910208
21-03-2014,BTC,588.29,604.59,561.81,571.49,38414100,7376710144
22-03-2014,BTC,571.18,572.55,554.39,565.04,17360700,7164769792
23-03-2014,BTC,565.76,570.24,560.88,561.27,9288400,7099230208
24-03-2014,BTC,562.51,586.56,551.77,583.41,22706900,7061380096
25-03-2014,BTC,585.03,585.44,572.6,583.92,14020100,7346809856
26-03-2014,BTC,583.48,590.03,570.96,580.83,16401100,7329719808
27-03-2014,BTC,580.26,580.56,471.24,471.24,62225400,7291520000
28-03-2014,BTC,477.14,526.02,473.23,495.67,58828300,5997850112
29-03-2014,BTC,501.71,504.86,489.73,491.17,11147100,6308890112
30-03-2014,BTC,492.37,492.37,444.18,460.27,42958300,6193560064
31-03-2014,BTC,462.3,483.02,443.36,457,28254000,5816909824
01-04-2014,BTC,457,495.34,457,478.38,35685800,5752280064
02-04-2014,BTC,479.14,495.05,431.27,437.14,49647600,6032970240
03-04-2014,BTC,436.44,449.57,414.89,444.72,40765500,5497549824
04-04-2014,BTC,445.66,454.65,429.09,447.53,22925500,5615980032
05-04-2014,BTC,446.67,463.57,444.2,461.91,13404500,5630889984
06-04-2014,BTC,463.4,466.32,452.97,460.5,10241400,5843670016
07-04-2014,BTC,461.47,462.56,445.12,449.42,15616600,5821159936
08-04-2014,BTC,447.61,457.42,446.11,453.09,10921600,5648000000
09-04-2014,BTC,453.18,455.73,441.93,442.73,13204400,5719730176
10-04-2014,BTC,442.26,443.37,358.73,365.18,55868300,5583669760
11-04-2014,BTC,363.71,429.77,351.27,420.95,62562800,4593399808
12-04-2014,BTC,420.89,439.61,415.79,421.12,19226500,5317309952
13-04-2014,BTC,421.46,427.4,395.25,414.06,22493500,5326230016
14-04-2014,BTC,414.83,469.75,407.37,458.79,50730200,5244349952
15-04-2014,BTC,458.37,519,453.54,515.59,49561000,5797069824
16-04-2014,BTC,522.18,542.38,502.78,527.4,56480100,6606459904
17-04-2014,BTC,529.07,533.52,484.87,495.96,34025500,6695649792
18-04-2014,BTC,495.8,498.6,472.74,479.64,19042400,6276700160
19-04-2014,BTC,479.58,503.55,470.56,501.57,19588200,6073339904
20-04-2014,BTC,501.75,510.87,490.84,498.17,12103100,6356069888
21-04-2014,BTC,497.74,510.57,493.2,495.77,15171400,6307460096
22-04-2014,BTC,495.45,503.22,487.58,487.92,11670900,6280640000
23-04-2014,BTC,488.36,493.25,485.82,491.3,9814530,6192560128
24-04-2014,BTC,490.83,500.46,482.95,500.46,13009400,6225860096
25-04-2014,BTC,500.09,500.3,442.95,461.45,46856500,6345229824
26-04-2014,BTC,461.7,464.54,449.1,458.6,12214600,5860329984
27-04-2014,BTC,457.24,459.33,436.39,436.39,10949500,5805530112
28-04-2014,BTC,430.72,447.53,422.94,440.29,23876600,5470649856
29-04-2014,BTC,439.98,451.64,435.18,447.21,16401400,5590029824
30-04-2014,BTC,446.89,451.1,436.7,447.64,15244900,5679680000
01-05-2014,BTC,447.63,460.61,447.63,457.76,12871800,5690670080
02-05-2014,BTC,457.36,457.93,443.4,449.38,10394200,5816390144
03-05-2014,BTC,449.4,449.4,430.68,437.76,9849640,5716960256
04-05-2014,BTC,438.52,439.77,430.05,436.4,5621260,5580029952
05-05-2014,BTC,434.78,440.97,427.62,433.48,10004800,5534139904
06-05-2014,BTC,433.36,448.04,423.25,428.96,12507300,5517459968
07-05-2014,BTC,429.34,446.13,428.45,438.82,18332200,5468310016
08-05-2014,BTC,438.68,448.4,438.14,440.17,9446580,5588989952
09-05-2014,BTC,440.18,452.69,440.14,449.46,10347900,5609930240
10-05-2014,BTC,450.46,455.77,448.47,454.43,6682600,5742830080
11-05-2014,BTC,453.92,455.34,433.4,438.89,12251700,5789009920
12-05-2014,BTC,438.3,442.26,434.23,441.46,7383770,5591520256
13-05-2014,BTC,441.53,441.98,436.97,440.67,7682670,5634509824
14-05-2014,BTC,440.59,446.66,440.5,443.97,9472960,5624309760
15-05-2014,BTC,444.14,449.8,443.63,447.25,7362980,5671209984
16-05-2014,BTC,447.39,450.66,444.96,448.06,6475100,5714639872
17-05-2014,BTC,448.12,451.98,447.3,448.9,2945790,5725989888
18-05-2014,BTC,448.7,449.77,444.78,446.26,2857830,5735399936
19-05-2014,BTC,446.08,447.55,443.1,446.18,6242620,5703759872
20-05-2014,BTC,446.3,491.44,446.01,485.72,40327500,5708559872
21-05-2014,BTC,485.8,494.37,483.49,491.77,14626000,6215880192
22-05-2014,BTC,492.05,525.36,490.19,524.58,33086500,6297990144
23-05-2014,BTC,525.72,541.96,520.08,520.22,34934700,6731160064
24-05-2014,BTC,521.05,525.17,516.28,525.14,11499300,6673600000
25-05-2014,BTC,525.23,576.48,525.23,571.59,47010300,6729119744
26-05-2014,BTC,571.39,588.39,565.33,583.42,29959800,7322869760
27-05-2014,BTC,582.59,589.52,554.43,571.24,38032000,7468619776
28-05-2014,BTC,571.91,578.62,564.09,577.06,19289000,7333770240
29-05-2014,BTC,576.33,577.1,561.6,568.18,18707800,7392820224
30-05-2014,BTC,568.18,618.46,568.16,615.33,31985400,7290240000
31-05-2014,BTC,615.69,624.72,604.47,623.68,15107100,7902400000
01-06-2014,BTC,623.69,671.51,619.91,630.23,45259100,8007450112
02-06-2014,BTC,629.65,665.5,618.74,660.62,45450200,8086629888
03-06-2014,BTC,660.55,674.11,650.78,667.6,40653700,8486730240
04-06-2014,BTC,666.77,668.56,624.09,641.61,37731500,8569659904
05-06-2014,BTC,641.07,663.53,640.09,659.26,29621300,8242229760
06-06-2014,BTC,659.28,661.37,652.3,653.7,18680100,8478870016
07-06-2014,BTC,653.52,656.94,644.91,654.97,15855300,8407050240
08-06-2014,BTC,654.99,658.88,653.47,656.14,8614190,8428530176
09-06-2014,BTC,655.64,657.7,644.39,649.16,19065400,8439070208
10-06-2014,BTC,650.04,659.61,646.56,653.15,17913400,8369549824
11-06-2014,BTC,653.19,657.04,632.55,633.02,25163800,8412780032
12-06-2014,BTC,633.43,638.11,573.27,586.95,50818800,8160589824
13-06-2014,BTC,585.7,615.14,585.7,600.16,35700700,7548170240
14-06-2014,BTC,600.75,601.27,549.82,577.36,38481200,7744580096
15-06-2014,BTC,575.93,592.94,554.89,592.94,23580900,7427200000
16-06-2014,BTC,592.65,608.72,587.07,592.19,28677500,7645649920
17-06-2014,BTC,591.59,610.89,590.4,610.86,18597300,7634710016
18-06-2014,BTC,609.77,615.88,604.4,607.96,17862000,7872150016
19-06-2014,BTC,608.07,612.24,597.02,598.07,12803800,7852649984
20-06-2014,BTC,597.4,599.75,587.76,594.15,18134100,7717369856
21-06-2014,BTC,593.68,599.46,587.74,594.99,9256290,7672030208
22-06-2014,BTC,595.9,606,594.63,602.27,10877700,7703560192
23-06-2014,BTC,602.16,603.21,586.34,593.98,14053800,7787160064
24-06-2014,BTC,593.97,596.97,582.36,582.36,14144900,7683850240
25-06-2014,BTC,581.81,583.6,565.63,566.34,20687700,7529260032
26-06-2014,BTC,566.14,581.63,564.73,581.14,14655900,7329110016
27-06-2014,BTC,581.3,600.12,579.89,597.26,20814600,7527839744
28-06-2014,BTC,599.08,604.47,595.92,596.55,13398100,7761630208
29-06-2014,BTC,596.33,604.08,596.16,602.72,8897470,7728189952
30-06-2014,BTC,602.62,645.16,599.88,639.8,46422400,7812049920
01-07-2014,BTC,641.39,657.86,640.11,640.81,38446300,8316769792
02-07-2014,BTC,641.04,656.68,638.34,650.88,25768200,8314310144
03-07-2014,BTC,650.77,650.77,641.3,645.16,18949000,8442769920
04-07-2014,BTC,644.65,648.43,629.4,630.69,22237200,8365570048
05-07-2014,BTC,629.95,633.22,628,631.46,9105940,8177489920
06-07-2014,BTC,631.77,638.65,631.16,635.81,10080000,8203530240
07-07-2014,BTC,635.46,637.16,617.01,624.09,17813600,8253709824
08-07-2014,BTC,622.57,626.7,620.91,624.82,10005500,8088589824
09-07-2014,BTC,625.22,627,622.6,624.51,9819150,8125369856
10-07-2014,BTC,624.83,626.12,612.35,616.76,15880700,8122829824
11-07-2014,BTC,616.66,632.09,615.77,632,16467100,8018999808
12-07-2014,BTC,631.88,636.66,626.98,633.71,13329000,8219369984
13-07-2014,BTC,634.22,634.73,624.91,626.5,11291000,8252239872
14-07-2014,BTC,626.56,627.34,617.32,619.32,12706800,8155140096
15-07-2014,BTC,620,625.14,619.64,621.59,10873200,8071770112
16-07-2014,BTC,622.01,623.09,615.33,616.8,13182400,8100510208
17-07-2014,BTC,616.54,626.29,608.4,623.09,16576700,8031439872
18-07-2014,BTC,622.37,629.21,620.47,628.78,14158100,8110060032
19-07-2014,BTC,629.17,629.17,624.6,628.52,7222030,8201339904
20-07-2014,BTC,628.56,628.56,622.78,623.9,5760120,8196210176
21-07-2014,BTC,623.95,624.09,619.11,622.21,10711900,8138520064
22-07-2014,BTC,622.27,624.3,620.96,621.55,9602880,8119059968
23-07-2014,BTC,621.12,624.43,618.29,619.41,11056600,8106259968
24-07-2014,BTC,619.5,620.43,595.57,601.73,20917200,8087289856
25-07-2014,BTC,601.51,607.07,597.23,601.09,12279500,7854660096
26-07-2014,BTC,601.54,602.09,593.96,595.81,10752900,7857509888
27-07-2014,BTC,595.67,598.94,593.43,593.85,7774230,7782830080
28-07-2014,BTC,594.14,594.57,575.18,585.69,19316400,7765040128
29-07-2014,BTC,585.55,588.39,581.7,584.72,11275400,7655040000
30-07-2014,BTC,584.74,585.12,564.9,567.29,14898800,7646629888
31-07-2014,BTC,567.37,586.23,564.51,586.23,22467900,7421870080
01-08-2014,BTC,586.2,597.92,583.63,594.92,18215900,7670499840
02-08-2014,BTC,594.9,594.91,586.16,589.33,8359080,7786619904
03-08-2014,BTC,588.89,589.15,581.65,586.67,9917990,7710419968
04-08-2014,BTC,586.23,591.95,583.74,588.78,9867570,7677850112
05-08-2014,BTC,589.01,589.86,584.1,585.44,10790800,7716120064
06-08-2014,BTC,585.95,587.49,583.1,584.65,14497900,7678040064
07-08-2014,BTC,584.65,591.1,584.05,588.87,11131400,7663289856
08-08-2014,BTC,588.88,598.12,588.79,592.58,11072000,7721090048
09-08-2014,BTC,592.47,592.47,587.63,589.37,7922070,7770549760
10-08-2014,BTC,589.17,594.46,587.94,591.06,7555310,7729999872
11-08-2014,BTC,591.28,591.51,574.05,576.37,14764200,7760289792
12-08-2014,BTC,576.51,576.95,566.59,569.64,13978200,7569070080
13-08-2014,BTC,570.38,573.03,532.67,546.66,25777500,7490990080
14-08-2014,BTC,546.18,546.24,498.73,505.97,35803900,7175190016
15-08-2014,BTC,511.14,518.18,487.93,497.01,25598300,6717150208
16-08-2014,BTC,497.83,521.47,487.74,519.71,22832500,6544249856
17-08-2014,BTC,519.14,520.19,483.63,491.8,24300900,6826520064
18-08-2014,BTC,491.51,499.37,443.85,461.46,50783800,6465209856
19-08-2014,BTC,461.48,485.71,455.54,485.24,38422400,6072520192
20-08-2014,BTC,485.07,518.28,467.51,511.98,46527600,6385229824
21-08-2014,BTC,510.45,531.9,510.45,517.24,49444200,6721410048
22-08-2014,BTC,517.58,521.48,501.27,514.04,36563900,6817460224
23-08-2014,BTC,513.39,514.3,492.11,498.08,25171900,6764340224
24-08-2014,BTC,498.29,512.89,497.35,508.29,19441700,6567300096
25-08-2014,BTC,508.22,508.22,499.23,502.5,18356700,6700089856
26-08-2014,BTC,502.54,512.69,502.54,511.57,23235100,6626970112
27-08-2014,BTC,512.19,520.71,510.92,511.15,22648500,6756340224
28-08-2014,BTC,510.88,516.16,506.88,507.82,19862000,6741320192
29-08-2014,BTC,508.42,511.7,503.82,508.52,17624800,6711079936
30-08-2014,BTC,508.59,509.31,501.64,504.25,9424070,6715420160
31-08-2014,BTC,502.9,504.88,474.81,477.76,44632300,6642630144
01-09-2014,BTC,477.79,485.31,471.91,474.88,20432000,6313119744
02-09-2014,BTC,474.48,482.99,472.32,477.43,23337900,6270969856
03-09-2014,BTC,476.87,481.71,476.21,477.59,13342200,6304370176
04-09-2014,BTC,477.68,493.93,477.09,489.66,26081400,6317100032
05-09-2014,BTC,489.67,490.64,481.61,483.34,15302500,6477530112
06-09-2014,BTC,483.34,488.6,483,484.83,10601400,6395630080
07-09-2014,BTC,485.13,488.07,482.28,482.28,8994050,6421459968
08-09-2014,BTC,481.81,489.83,468.79,474.6,30238000,6379409920
09-09-2014,BTC,474.88,477.38,467.78,475.26,21447800,6289350144
10-09-2014,BTC,475.48,487.47,475.14,479.36,22787800,6299069952
11-09-2014,BTC,479.62,482.35,474.61,479.75,16852900,6355700224
12-09-2014,BTC,479.58,479.63,473.01,477.75,15437200,6357289984
13-09-2014,BTC,477.79,482.12,475.1,479,15588000,6335399936
14-09-2014,BTC,479.12,479.85,476.12,477.89,13105500,6355140096
15-09-2014,BTC,477.77,478.62,474.02,475.37,15345200,6339089920
16-09-2014,BTC,474.86,475.64,465.13,466.06,16797300,6302439936
17-09-2014,BTC,465.86,468.17,452.42,457.33,21056800,6185010176
18-09-2014,BTC,456.86,456.86,413.1,424.44,34483200,6067610112
19-09-2014,BTC,424.1,427.83,384.53,394.8,37919700,5634440192
20-09-2014,BTC,394.67,423.3,389.88,408.9,36863600,5245150208
21-09-2014,BTC,408.08,412.43,393.18,398.82,26580100,5425180160
22-09-2014,BTC,399.1,406.92,397.13,402.15,24127600,5307360256
23-09-2014,BTC,402.09,441.56,396.2,435.79,45099500,5348839936
24-09-2014,BTC,435.75,436.11,421.13,423.2,30627700,5798219776
25-09-2014,BTC,423.16,423.52,409.47,411.57,26814400,5632260096
26-09-2014,BTC,411.43,414.94,400.01,404.42,21460800,5477969920
27-09-2014,BTC,403.56,406.62,397.37,399.52,15029300,5374499840
28-09-2014,BTC,399.47,401.02,374.33,377.18,23613300,5321419776
29-09-2014,BTC,376.93,385.21,372.24,375.47,32497700,5022360064
30-09-2014,BTC,376.09,390.98,373.44,386.94,34707300,5012449792
01-10-2014,BTC,387.43,391.38,380.78,383.61,26229400,5165060096
02-10-2014,BTC,383.99,385.5,372.95,375.07,21777700,5120699904
03-10-2014,BTC,375.18,377.7,357.86,359.51,30901200,5004539904
04-10-2014,BTC,359.89,364.49,325.89,328.87,47236500,4801920000
05-10-2014,BTC,328.92,341.8,289.3,320.51,83308096,4389890048
06-10-2014,BTC,320.39,345.13,302.56,330.08,79011800,4277430016
07-10-2014,BTC,330.58,339.25,320.48,336.19,49199900,4414879744
08-10-2014,BTC,336.12,354.36,327.19,352.94,54736300,4489869824
09-10-2014,BTC,352.75,382.73,347.69,365.03,83641104,4713319936
10-10-2014,BTC,364.69,375.07,352.96,361.56,43665700,4874189824
11-10-2014,BTC,361.36,367.19,355.95,362.3,13345200,4831159808
12-10-2014,BTC,362.61,379.43,356.14,378.55,17552800,4849070080
13-10-2014,BTC,377.92,397.23,368.9,390.41,35221400,5055289856
14-10-2014,BTC,391.69,411.7,391.32,400.87,38491500,5241030144
15-10-2014,BTC,400.95,402.23,388.77,394.77,25267100,5366289920
16-10-2014,BTC,394.52,398.81,373.07,382.56,26990000,5281630208
